Näsetvägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Näsuddevägen	1	5	441 91	Alingsås	148908	Västra Götaland	Alingsås
Näverhult	1	3	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Odengatan	1	39	441 51	Alingsås	148901	Västra Götaland	Alingsås
Ollevivägen	1	9	441 91	Alingsås	148908	Västra Götaland	Alingsås
Olsholmsgatan	1	10	441 39	Alingsås	148901	Västra Götaland	Alingsås
Opalgatan	1	13	441 45	Alingsås	148901	Västra Götaland	Alingsås
Oriongatan	1	5	441 36	Alingsås	148901	Västra Götaland	Alingsås
Ormansliden	1	12	441 91	Alingsås	148908	Västra Götaland	Alingsås
Ormekullevägen	1	24	441 40	Alingsås	148901	Västra Götaland	Alingsås
Oryd	1	12	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Dammen	1	1	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Lunnatorp	1	1	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Lunneberg	1	5	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Mellombacken	1	3	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Södergården	1	1	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oryd Vasen	1	 	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Oscarsgatan	1	17	441 33	Alingsås	148901	Västra Götaland	Alingsås
Oxelgatan	1	7	441 33	Alingsås	148901	Västra Götaland	Alingsås
Pallbergsvägen	1	14	441 95	Alingsås	148909	Västra Götaland	Alingsås
Paradisgatan	1	14	441 33	Alingsås	148901	Västra Götaland	Alingsås
Parkvägen	1	3	441 43	Alingsås	148901	Västra Götaland	Alingsås
Pellholmsvägen	1	17	441 35	Alingsås	148901	Västra Götaland	Alingsås
Pigesandsvägen	1	11	441 63	Alingsås	148909	Västra Götaland	Alingsås
Pilgatan	1	7	441 33	Alingsås	148901	Västra Götaland	Alingsås
Plangatan	1	11	441 30	Alingsås	148901	Västra Götaland	Alingsås
Plogvägen	1	8	441 39	Alingsås	148901	Västra Götaland	Alingsås
Pojkebovägen	1	23	441 95	Alingsås	148901	Västra Götaland	Alingsås
Polhemsgatan	1	7	441 43	Alingsås	148901	Västra Götaland	Alingsås
Polkagatan	1	5	441 43	Alingsås	148901	Västra Götaland	Alingsås
Poppelgatan	1	3	441 44	Alingsås	148901	Västra Götaland	Alingsås
Porsnabbens Gård	1	1	441 94	Alingsås	149016	Västra Götaland	Borås
Posten AB Ehandel/logistik	1	 	441 86	Alingsås	148901	Västra Götaland	Alingsås
Posten Alingsås	1	 	441 00	Alingsås	148901	Västra Götaland	Alingsås
Postvägen	1	11	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Pralingatan	1	18	441 55	Alingsås	148901	Västra Götaland	Alingsås
Prostens väg	1	13	441 60	Alingsås	148909	Västra Götaland	Alingsås
Prästavägen	1	21	441 91	Alingsås	148908	Västra Götaland	Alingsås
Prästerydsvägen	1	55	441 40	Alingsås	148901	Västra Götaland	Alingsås
Prästeskärsvägen	1	19	441 35	Alingsås	148901	Västra Götaland	Alingsås
Prästgårdsvägen	1	3	441 34	Alingsås	148901	Västra Götaland	Alingsås
Prästängsvägen	1	3	441 91	Alingsås	148908	Västra Götaland	Alingsås
Pumpgatan	1	5	441 38	Alingsås	148901	Västra Götaland	Alingsås
Ragnehillsgatan	1	5	441 43	Alingsås	148901	Västra Götaland	Alingsås
Rammegärdsvägen	1	7	441 91	Alingsås	148908	Västra Götaland	Alingsås
Ravinvägen	1	33	441 50	Alingsås	148901	Västra Götaland	Alingsås
Redvägsgatan	1	9	441 51	Alingsås	148901	Västra Götaland	Alingsås
Rektorsgatan	1	15	441 55	Alingsås	148901	Västra Götaland	Alingsås
Renfanegatan	1	9	441 58	Alingsås	148901	Västra Götaland	Alingsås
Ridhusvägen	1	19	441 93	Alingsås	148901	Västra Götaland	Alingsås
Ripvägen	1	3	441 40	Alingsås	148901	Västra Götaland	Alingsås
Risavägen	1	42	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Risbacken	1	11	441 95	Alingsås	148901	Västra Götaland	Alingsås
Riset	1	1	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Risövägen	1	17	441 35	Alingsås	148901	Västra Götaland	Alingsås
Rolfs kullevägen	1	5	441 93	Alingsås	148901	Västra Götaland	Alingsås
Rosendalsvägen	1	4	441 40	Alingsås	148901	Västra Götaland	Alingsås
Rosenvägen	1	7	441 43	Alingsås	148901	Västra Götaland	Alingsås
Roslagsgatan	1	23	441 57	Alingsås	148901	Västra Götaland	Alingsås
Rothoffkärrsvägen	1	36	441 42	Alingsås	148901	Västra Götaland	Alingsås
Rubingatan	1	3	441 45	Alingsås	148901	Västra Götaland	Alingsås
Ryd	1	1	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Rydbovägen	1	11	441 96	Alingsås	148909	Västra Götaland	Alingsås
Rydholmsvägen	1	20	441 96	Alingsås	148909	Västra Götaland	Alingsås
Rydvägen	1	12	441 96	Alingsås	148909	Västra Götaland	Alingsås
Ryttaråsvägen	1	10	441 91	Alingsås	148901	Västra Götaland	Alingsås
Råbockeliden	1	13	441 95	Alingsås	148910	Västra Götaland	Alingsås
Rådmansvägen	1	9	441 50	Alingsås	148901	Västra Götaland	Alingsås
Rågsjövägen	1	1	441 91	Alingsås	148908	Västra Götaland	Alingsås
Råmossen Dammbäcken	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Grönelid	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Gården	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Sjöslätt	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Slättebacke	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Solberga	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Råmossen Solberga	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Rävholmen	1	3	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Rävholmen Gläntan	1	1	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Rävholmen Lönnekullen	1	 	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Rävholmen Udden	1	 	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Rävsbovägen	1	7	441 91	Alingsås	148908	Västra Götaland	Alingsås
Rödene Herrgårdsvägen	1	20	441 92	Alingsås	148901	Västra Götaland	Alingsås
Rödene Långagatan	1	12	441 92	Alingsås	148901	Västra Götaland	Alingsås
Röhultsvägen	1	18	441 95	Alingsås	148901	Västra Götaland	Alingsås
Rönnstigen	1	5	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Rönnvägen	1	5	441 33	Alingsås	148901	Västra Götaland	Alingsås
Rörkärr	1	10	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Rösevägen	1	14	441 96	Alingsås	148909	Västra Götaland	Alingsås
Rösåsen	1	120	441 91	Alingsås	144003	Västra Götaland	Ale
Rösåsen vidstigen	1	160	441 91	Alingsås	144003	Västra Götaland	Ale
Röttorp	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Alhagen	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Hagängen	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Hagängen	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Källelid	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Mariedal	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Solhöjd	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Västerbo	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Röttorp Västergården	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Sadelsten	1	7	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Safirgatan	1	13	441 45	Alingsås	148901	Västra Götaland	Alingsås
Sagagatan	1	31	441 51	Alingsås	148901	Västra Götaland	Alingsås
Salen härsberget	1	1	441 39	Alingsås	148901	Västra Götaland	Alingsås
Sandbergsvägen	1	3	441 39	Alingsås	148901	Västra Götaland	Alingsås
Sandviksvägen	1	25	441 65	Alingsås	148909	Västra Götaland	Alingsås
Saxebäcksvägen	1	119	441 56	Alingsås	148901	Västra Götaland	Alingsås
Seglaregatan	1	15	441 50	Alingsås	148901	Västra Götaland	Alingsås
Semestervägen	1	105	441 44	Alingsås	148901	Västra Götaland	Alingsås
Sidenvägen	1	15	441 55	Alingsås	148901	Västra Götaland	Alingsås
Sienesås Brännet	1	 	441 94	Alingsås	144206	Västra Götaland	Vårgårda
Silverbergsvägen	1	19	441 95	Alingsås	148910	Västra Götaland	Alingsås
Simmenäsvägen	1	156	441 91	Alingsås	148901	Västra Götaland	Alingsås
Sjuhäradsgatan	1	7	441 51	Alingsås	148901	Västra Götaland	Alingsås
Sjöbovägen	1	3	441 65	Alingsås	148909	Västra Götaland	Alingsås
Sjöbäckenvägen	1	10	441 91	Alingsås	148908	Västra Götaland	Alingsås
Sjölyckevägen	1	16	441 91	Alingsås	148901	Västra Götaland	Alingsås
Sjömansvägen	1	10	441 50	Alingsås	148901	Västra Götaland	Alingsås
Sjövägen	1	14	441 50	Alingsås	148901	Västra Götaland	Alingsås
Skaftaredsvägen	1	11	441 95	Alingsås	148901	Västra Götaland	Alingsås
Skakeltorp Albäcken	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Dragongården	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Ekebo	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Enebacken	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Gamla Skolan	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Jonsgården	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Klämmekullen	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Lindgården	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Långesjö	1	8	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Mejeriet	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Mellomgården	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Solhem	1	5	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Solliden	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Uggleliden	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skakeltorp Västergården	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Skalsbo	1	1	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Skalsbo Högalund	1	 	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Skansgatan	1	16	441 39	Alingsås	148901	Västra Götaland	Alingsås
Skantås	1	105	441 91	Alingsås	144003	Västra Götaland	Ale
Skantåsvägen	1	23	441 91	Alingsås	148908	Västra Götaland	Alingsås
Skarpebovägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Skattegårdsvägen	1	16	441 96	Alingsås	148909	Västra Götaland	Alingsås
Skaverydsvägen	1	101	441 44	Alingsås	148901	Västra Götaland	Alingsås
Skepparegatan	1	13	441 39	Alingsås	148901	Västra Götaland	Alingsås
Skepplandavägen	1	100	441 91	Alingsås	148908	Västra Götaland	Alingsås
Skinnarövägen	1	21	441 95	Alingsås	148910	Västra Götaland	Alingsås
Skjul	1	1	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Skogen grönebacke	1	105	441 91	Alingsås	148908	Västra Götaland	Alingsås
Skogsbacken	1	8	441 60	Alingsås	148909	Västra Götaland	Alingsås
Skogsbygdens Idrottsplats	1	2	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Skogsbygdens torpet	1	3	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Skogshyddevägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Skogshöjdsvägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Skogskullegatan	1	33	441 46	Alingsås	148901	Västra Götaland	Alingsås
Skogsstigen	1	3	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Skogsstjärnegatan	1	19	441 58	Alingsås	148901	Västra Götaland	Alingsås
Skogsvägen	1	5	441 43	Alingsås	148901	Västra Götaland	Alingsås
Skolgatan	1	15	441 35	Alingsås	148901	Västra Götaland	Alingsås
Skomakaregatan	1	26	441 35	Alingsås	148901	Västra Götaland	Alingsås
Skruvgatan	1	11	441 38	Alingsås	148901	Västra Götaland	Alingsås
Skånegatan	1	32	441 57	Alingsås	148901	Västra Götaland	Alingsås
Slaghall	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slaghallvägen	1	10	441 92	Alingsås	148908	Västra Götaland	Alingsås
Slinkebovägen	1	11	441 91	Alingsås	148901	Västra Götaland	Alingsås
Slätthult	1	3	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Slätthult Skogen	1	2	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Slättås	1	7	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slättås Gillängsskog	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slättås Källelid	1	5	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slättås Långestrand	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slättås Långudden	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Slättås Ängen	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Släviksvägen	1	11	441 96	Alingsås	148909	Västra Götaland	Alingsås
Smaragdgatan	1	27	441 45	Alingsås	148901	Västra Götaland	Alingsås
Smedbacken	1	1	441 60	Alingsås	148909	Västra Götaland	Alingsås
Smultronvägen	1	8	441 40	Alingsås	148901	Västra Götaland	Alingsås
Smyrnagården	1	1	441 96	Alingsås	148909	Västra Götaland	Alingsås
Smålandsgatan	1	3	441 57	Alingsås	148901	Västra Götaland	Alingsås
Snasenvägen	1	38	441 91	Alingsås	148908	Västra Götaland	Alingsås
Snickaregatan	1	12	441 32	Alingsås	148901	Västra Götaland	Alingsås
Snipåsvägen	1	104	441 96	Alingsås	148909	Västra Götaland	Alingsås
Snövägen	1	26	441 34	Alingsås	148901	Västra Götaland	Alingsås
Sockenvägen	1	13	441 39	Alingsås	148901	Västra Götaland	Alingsås
Sofiehöjdsvägen	1	7	441 43	Alingsås	148901	Västra Götaland	Alingsås
Solbergavägen	1	5	441 60	Alingsås	148909	Västra Götaland	Alingsås
Soldatvägen	1	27	441 60	Alingsås	148909	Västra Götaland	Alingsås
Solgatan	1	3	441 30	Alingsås	148901	Västra Götaland	Alingsås
Solnäsvägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Solstrandsvägen	1	13	441 40	Alingsås	148901	Västra Götaland	Alingsås
Solvedenvägen	1	9	441 60	Alingsås	148909	Västra Götaland	Alingsås
Solviksvägen	1	40	441 91	Alingsås	148901	Västra Götaland	Alingsås
Solvändegatan	1	22	441 58	Alingsås	148901	Västra Götaland	Alingsås
Sommarrovägen	1	40	441 60	Alingsås	148909	Västra Götaland	Alingsås
Sommarstigen	1	12	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Sotlanda gård	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Sotlanda Kärratorpet	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Sotlanda Trolleberg	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Sotlanda Åkertorpet	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Spelvägen	1	13	441 55	Alingsås	148901	Västra Götaland	Alingsås
Stadsskogsgatan	1	28	441 44	Alingsås	148901	Västra Götaland	Alingsås
Stampgatan	1	7	441 39	Alingsås	148901	Västra Götaland	Alingsås
Stationsgatan	1	9	441 30	Alingsås	148901	Västra Götaland	Alingsås
Stenbacken	1	9	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Stenlidsvägen	1	21	441 95	Alingsås	148901	Västra Götaland	Alingsås
Stenskärsvägen	1	6	441 35	Alingsås	148901	Västra Götaland	Alingsås
Stenvägen	1	5	441 41	Alingsås	148901	Västra Götaland	Alingsås
Stenåldersvägen	1	5	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Stjärngatan	1	7	441 36	Alingsås	148901	Västra Götaland	Alingsås
Stockatorp	1	2	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Stockedalen	1	185	441 91	Alingsås	144003	Västra Götaland	Ale
Stockholmsvägen	1	101	441 93	Alingsås	148901	Västra Götaland	Alingsås
Stockslyckevägen	1	17	441 50	Alingsås	148901	Västra Götaland	Alingsås
Stommenliden	1	7	441 91	Alingsås	148908	Västra Götaland	Alingsås
Stommens väg	1	6	441 96	Alingsås	148909	Västra Götaland	Alingsås
Stora Slättövägen	1	17	441 95	Alingsås	148901	Västra Götaland	Alingsås
Stora torget	1	3	441 30	Alingsås	148901	Västra Götaland	Alingsås
Store-Trän stora ön	1	1	441 92	Alingsås	148901	Västra Götaland	Alingsås
Store-Tränsvägen	1	11	441 92	Alingsås	148901	Västra Götaland	Alingsås
Storedalsvägen	1	12	441 91	Alingsås	148908	Västra Götaland	Alingsås
Storsten Alekärr	1	1	441 95	Alingsås	148901	Västra Götaland	Alingsås
Storsten Östtorp	1	1	441 95	Alingsås	148901	Västra Götaland	Alingsås
Strandins väg	1	15	441 96	Alingsås	148909	Västra Götaland	Alingsås
Strandstigen	1	4	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Strandvägen	1	109	441 44	Alingsås	148901	Västra Götaland	Alingsås
Strandängsvägen	1	7	441 95	Alingsås	148910	Västra Götaland	Alingsås
Strandängsvägen	1	24	441 95	Alingsås	148910	Västra Götaland	Alingsås
Stråhles allé	1	5	441 32	Alingsås	148901	Västra Götaland	Alingsås
Strömlidsvägen	1	6	441 91	Alingsås	148908	Västra Götaland	Alingsås
Stussbäckevägen	1	5	441 91	Alingsås	148908	Västra Götaland	Alingsås
Stussviksvägen	1	10	441 91	Alingsås	148908	Västra Götaland	Alingsås
Styrmansgatan	1	5	441 39	Alingsås	148901	Västra Götaland	Alingsås
Stålgatan	1	3	441 39	Alingsås	148901	Västra Götaland	Alingsås
Sundetvägen	1	17	441 63	Alingsås	144102	Västra Götaland	Lerum
Sundsbergsvägen	1	7	441 50	Alingsås	148901	Västra Götaland	Alingsås
Sundshagsbacken	1	5	441 63	Alingsås	148909	Västra Götaland	Alingsås
Sunnerövägen	1	3	441 35	Alingsås	148901	Västra Götaland	Alingsås
Svallåsvägen	1	125	441 44	Alingsås	148901	Västra Götaland	Alingsås
Svansjövägen	1	21	441 91	Alingsås	148908	Västra Götaland	Alingsås
Svante Påhls väg	1	18	441 96	Alingsås	148909	Västra Götaland	Alingsås
Svanviksvägen	1	7	441 95	Alingsås	148901	Västra Götaland	Alingsås
Svarspost/frisvar	1	 	441 20	Alingsås	148901	Västra Götaland	Alingsås
Svarteviksvägen	1	11	441 91	Alingsås	148901	Västra Götaland	Alingsås
Sveagatan	1	3	441 32	Alingsås	148901	Västra Götaland	Alingsås
Svedenborgsgatan	1	26	441 43	Alingsås	148901	Västra Götaland	Alingsås
Svensholmsvägen	1	16	441 35	Alingsås	148901	Västra Götaland	Alingsås
Svingels väg	1	20	441 60	Alingsås	148909	Västra Götaland	Alingsås
Syrengatan	1	15	441 56	Alingsås	148901	Västra Götaland	Alingsås
Såggatan	1	2	441 32	Alingsås	148901	Västra Götaland	Alingsås
Sågsvedjevägen	1	6	441 95	Alingsås	148901	Västra Götaland	Alingsås
Säterigatan	1	75	441 56	Alingsås	148901	Västra Götaland	Alingsås
Säveljung	1	15	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Sävelundsgatan	1	17	441 38	Alingsås	148901	Västra Götaland	Alingsås
Sävevägen	1	32	441 33	Alingsås	148901	Västra Götaland	Alingsås
Södra Börtavägen	1	30	441 91	Alingsås	148908	Västra Götaland	Alingsås
Södra Fiskaregatan	1	72	441 50	Alingsås	148901	Västra Götaland	Alingsås
Södra Hjällnäsvägen	1	26	441 91	Alingsås	148908	Västra Götaland	Alingsås
Södra Lilleskogsvägen	1	8	441 96	Alingsås	148909	Västra Götaland	Alingsås
Södra Ringgatan	1	14	441 30	Alingsås	148901	Västra Götaland	Alingsås
Södra Skogskärrsvägen	1	10	441 95	Alingsås	148901	Västra Götaland	Alingsås
Södra Strömgatan	1	21	441 30	Alingsås	148901	Västra Götaland	Alingsås
Sörbogårdsvägen	1	4	441 96	Alingsås	148909	Västra Götaland	Alingsås
Sörgärdetvägen	1	17	441 95	Alingsås	148901	Västra Götaland	Alingsås
Tallbackegatan	1	13	441 44	Alingsås	148901	Västra Götaland	Alingsås
Tallkottevägen	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Talluddsvägen	1	103	441 44	Alingsås	148901	Västra Götaland	Alingsås
Tallåsvägen	1	19	441 60	Alingsås	148909	Västra Götaland	Alingsås
Tarabo	1	16	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Teatergatan	1	13	441 55	Alingsås	148901	Västra Götaland	Alingsås
Tegelbergavägen	1	20	441 91	Alingsås	148908	Västra Götaland	Alingsås
Tegelbruksgatan	1	11	441 56	Alingsås	148901	Västra Götaland	Alingsås
Tegelkärrsvägen	1	38	441 91	Alingsås	148908	Västra Götaland	Alingsås
Tennisvägen	1	11	441 55	Alingsås	148901	Västra Götaland	Alingsås
Tiggarevägen	1	3	441 60	Alingsås	148909	Västra Götaland	Alingsås
Timmermansvägen	1	31	441 50	Alingsås	148901	Västra Götaland	Alingsås
Tingsvägen	1	7	441 39	Alingsås	148901	Västra Götaland	Alingsås
Tistelvägen	1	5	441 42	Alingsås	148901	Västra Götaland	Alingsås
Tittans väg	1	11	441 95	Alingsås	148901	Västra Götaland	Alingsås
Tivedsgatan	1	7	441 57	Alingsås	148901	Västra Götaland	Alingsås
Tjärnhult	1	5	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Tokatorp	1	9	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Tokebackavägen	1	8	441 93	Alingsås	148901	Västra Götaland	Alingsås
Tomasgårdsvägen	1	3	441 39	Alingsås	148901	Västra Götaland	Alingsås
Tomtebogatan	1	1	441 46	Alingsås	148901	Västra Götaland	Alingsås
Tomteredsvägen	1	23	441 38	Alingsås	148901	Västra Götaland	Alingsås
Tomtevägen	1	5	441 35	Alingsås	148901	Västra Götaland	Alingsås
Topasgatan	1	9	441 45	Alingsås	148901	Västra Götaland	Alingsås
Torggatan	1	3	441 30	Alingsås	148901	Västra Götaland	Alingsås
Torparegatan	1	83	441 65	Alingsås	148909	Västra Götaland	Alingsås
Torps egendom	1	3	441 93	Alingsås	148901	Västra Götaland	Alingsås
Torsgatan	1	27	441 51	Alingsås	148901	Västra Götaland	Alingsås
Torstövägen	1	15	441 35	Alingsås	148901	Västra Götaland	Alingsås
Traktorvägen	1	5	441 39	Alingsås	148901	Västra Götaland	Alingsås
Trastvägen	1	11	441 40	Alingsås	148901	Västra Götaland	Alingsås
Traversgatan	1	3	441 38	Alingsås	148901	Västra Götaland	Alingsås
Traversgatan	1	6	441 38	Alingsås	148901	Västra Götaland	Alingsås
Trollsjövägen	1	30	441 60	Alingsås	148909	Västra Götaland	Alingsås
Trollskogsgatan	1	19	441 46	Alingsås	148901	Västra Götaland	Alingsås
Tullvägen	1	9	441 60	Alingsås	148909	Västra Götaland	Alingsås
Tummeltorp gård	1	 	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Tummeltorpsvägen	1	10	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Tunnbindaregatan	1	14	441 35	Alingsås	148901	Västra Götaland	Alingsås
Turkosgatan	1	15	441 45	Alingsås	148901	Västra Götaland	Alingsås
Tuvebergsvägen	1	15	441 40	Alingsås	148901	Västra Götaland	Alingsås
Tvärhultsvägen	1	10	441 95	Alingsås	148901	Västra Götaland	Alingsås
Tvätterigatan	1	3	441 39	Alingsås	148901	Västra Götaland	Alingsås
Tången	1	7	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Tångenvägen	1	14	441 96	Alingsås	148909	Västra Götaland	Alingsås
Tåsjöstigen	1	23	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Törnevägen	1	7	441 42	Alingsås	148901	Västra Götaland	Alingsås
Uddabo	1	19	441 94	Alingsås	144208	Västra Götaland	Vårgårda
Uddens väg	1	57	441 63	Alingsås	144103	Västra Götaland	Lerum
Ugglevägen	1	4	441 41	Alingsås	148901	Västra Götaland	Alingsås
Ulvatjärnsvägen	1	10	441 60	Alingsås	148909	Västra Götaland	Alingsås
Upplandsgatan	1	3	441 57	Alingsås	148901	Västra Götaland	Alingsås
Utsiktsvägen	1	1	441 95	Alingsås	148909	Västra Götaland	Alingsås
Vagnshedsvägen	1	99	441 91	Alingsås	148908	Västra Götaland	Alingsås
Valdalsvägen	1	16	441 91	Alingsås	148901	Västra Götaland	Alingsås
Valebråtavägen	1	51	441 91	Alingsås	148908	Västra Götaland	Alingsås
Valhallagatan	1	113	441 51	Alingsås	148901	Västra Götaland	Alingsås
Valthornsvägen	1	17	441 43	Alingsås	148901	Västra Götaland	Alingsås
Vareliden	1	6	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Varsjövägen	1	10	441 42	Alingsås	148901	Västra Götaland	Alingsås
Vedensgatan	1	22	441 51	Alingsås	148901	Västra Götaland	Alingsås
Verkstadsgatan	1	3	441 57	Alingsås	148901	Västra Götaland	Alingsås
Victor Hillsvägen	1	16	441 40	Alingsås	148901	Västra Götaland	Alingsås
Videhusvägen	1	14	441 91	Alingsås	148908	Västra Götaland	Alingsås
Videmadsvägen	1	10	441 95	Alingsås	148910	Västra Götaland	Alingsås
Vikarydsvägen	1	9	441 91	Alingsås	148901	Västra Götaland	Alingsås
Vikholmsvägen	1	22	441 35	Alingsås	148901	Västra Götaland	Alingsås
Villagatan	1	5	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vilovägen	1	7	441 33	Alingsås	148901	Västra Götaland	Alingsås
Vincents väg	1	11	441 92	Alingsås	148901	Västra Götaland	Alingsås
Vintergatan	1	3	441 36	Alingsås	148901	Västra Götaland	Alingsås
Vitalisgatan	1	9	441 43	Alingsås	148901	Västra Götaland	Alingsås
Vittene bro	1	1	441 93	Alingsås	144206	Västra Götaland	Vårgårda
Vittene Charlottenberg	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Gård	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Kronängen	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Kvarnen	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Lilla Kronogården	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Mjölketorp	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Olofsberg	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Olofsgården	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Räcket	1	3	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene Solåsen	1	2	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene stora kronogård	1	1	441 92	Alingsås	144201	Västra Götaland	Vårgårda
Vittene säteri	1	5	441 92	Alingsås	144201	Västra Götaland	Vårgårda
